-13.0757474,-55.9402762,0.3
-13.0591973,-55.9144058,0.3
-15.6540508,-56.1236785,0.3
-15.6269742,-56.0663314,0.3
-13.0556107,-55.9188668,0.3
-15.5877263,-56.0834566,0.3
-15.555247,-54.3012538,0.3
-16.478593,-54.616788,0.3
-16.4726315,-54.6320088,0.3
-15.5949419,-56.11988909999999,0.3
-15.8213076,-47.9807405,0.3
-15.7917014,-47.9136163,0.3
-16.7073159,-49.2773008,0.3
-16.6862385,-49.2707267,0.3
-16.69558,-49.2918855,0.3
-16.7426887,-49.2936891,0.3
-15.7928176,-47.9099635,0.3
-15.7874548,-47.9144023,0.3
-15.7917014,-47.9136163,0.3
-15.809975,-48.0939452,0.3
-15.7868263,-47.8891917,0.3
-16.6755898,-49.2529894,0.3
-16.6354679,-49.272585,0.3
-16.7138598,-49.27076810000001,0.3
-15.8513019,-47.900985,0.3
-16.7661945,-47.608126,0.3
-17.6342711,-47.7773256,0.3
-15.8034572,-47.8807415,0.3
-15.7536989,-47.8895779,0.3
-15.7570178,-47.8836321,0.3
-15.7877168,-47.8823618,0.3
-15.8405589,-48.02727609999999,0.3
-15.8417849,-48.0295303,0.3
-15.7968658,-47.8907408,0.3
-15.7880547,-47.8797564,0.3
-18.1644964,-47.9323141,0.3
-16.6488964,-49.1565948,0.3
-16.7043871,-49.2403026,0.3
-15.8151993,-47.9659718,0.3
-15.7908684,-47.88505019999999,0.3
-16.6971377,-49.2557137,0.3
-16.7212003,-49.2730472,0.3
-18.9281806,-48.2799078,0.3
-18.8963517,-48.2516615,0.3
-18.9256717,-48.2277928,0.3
-18.65424,-48.1966691,0.3
-15.7835077,-47.8780511,0.3
-16.7205591,-49.3019649,0.3
-16.7130533,-49.2771577,0.3
-16.7131469,-49.2667717,0.3
-16.7697633,-49.3343715,0.3
-16.6822171,-50.4641034,0.3
-18.9104697,-48.32358869999999,0.3
-16.3241786,-48.9663672,0.3
-15.8316462,-48.0411298,0.3
-16.7150021,-49.2668806,0.3
-16.6872848,-49.2126002,0.3
-16.7094952,-49.3208358,0.3
-16.7205308,-49.285351,0.3
-19.7372453,-47.9401225,0.3
-26.2495529,-49.384865,0.3
-23.3113591,-51.16583060000001,0.3
-23.3175728,-51.1460942,0.3
-23.5452203,-47.4667951,0.3
-23.5216982,-47.4688267,0.3
-23.500121,-47.4546897,0.3
-23.5147899,-47.4619029,0.3
-23.4758424,-47.4272885,0.3
-23.5269102,-47.470468,0.3
-23.4977422,-47.4658959,0.3
-23.514299,-47.46232,0.3
-23.5120801,-47.4589227,0.3
-23.5087559,-47.47016670000001,0.3
-23.3017426,-51.1783923,0.3
-23.511102,-47.4349291,0.3
-23.3086432,-51.1665155,0.3
-26.0776206,-53.0623002,0.3
-25.7430758,-53.0560714,0.3
-26.7667447,-53.1765287,0.3
-26.9595122,-52.5344069,0.3
-23.2017692,-47.29412689999999,0.3
-23.6036933,-46.7641028,0.3
-23.584433,-46.6818642,0.3
-23.5776167,-46.6730726,0.3
-24.9544622,-53.4598033,0.3
-24.9505957,-53.4637494,0.3
-24.7229122,-53.738589,0.3
-24.9556072,-53.471779,0.3
-25.2969332,-54.09669539999999,0.3
-24.9621905,-53.4825331,0.3
-26.2270031,-52.6698227,0.3
-26.7277074,-53.5158964,0.3
-26.0815088,-53.0508046,0.3
-25.7585558,-53.0568835,0.3
-24.2785989,-53.84043089999999,0.3
-24.539794,-52.9915685,0.3
-25.3487878,-51.4739545,0.3
-25.3891835,-51.4709245,0.3
-23.5930133,-46.6017857,0.3
-23.7113736,-46.4115249,0.3
-23.1086768,-45.7035034,0.3
-23.2087026,-45.9084349,0.3
-23.5506502,-46.594682,0.3
-23.6914012,-46.5492155,0.3
-23.5632284,-46.4693626,0.3
-23.6079229,-46.48051330000001,0.3
-23.5942185,-46.6097006,0.3
-23.5640543,-46.5623189,0.3
-23.5487344,-46.6320555,0.3
-23.5575035,-46.599878,0.3
-23.5456667,-46.6361053,0.3
-23.5460143,-46.6351421,0.3
-23.5142515,-46.19811259999999,0.3
-23.533589,-46.2144531,0.3
-23.710677,-46.4131921,0.3
-23.5264921,-46.2004958,0.3
-23.5426882,-46.2376936,0.3
-23.3998212,-46.3940764,0.3
-23.5606405,-46.4643285,0.3
-22.7056007,-46.7634357,0.3
-22.701692,-46.7597654,0.3
-23.59139,-46.6320573,0.3
-23.5402828,-46.56584369999999,0.3
-23.5954967,-46.6362695,0.3
-23.5417496,-46.5593049,0.3
-23.5468831,-46.636752,0.3
-23.5735061,-46.4779593,0.3
-23.6914785,-46.54954860000001,0.3
-23.5631366,-46.6379172,0.3
-23.1952399,-45.8929205,0.3
-23.2199841,-45.9106168,0.3
-23.5311511,-46.4316651,0.3
-22.806158,-45.2044126,0.3
-22.117982,-45.0543874,0.3
-22.52061,-44.10402699999999,0.3
-22.9889178,-43.3595726,0.3
-22.5060773,-44.0899735,0.3
-22.9180849,-43.3768075,0.3
-22.9994579,-43.3482064,0.3
-22.9842841,-43.6935519,0.3
-23.0009852,-43.343723,0.3
-23.00343,-43.32549059999999,0.3
-19.861867,-43.967736,0.3
-19.627216,-43.8949491,0.3
-23.0037324,-43.3263122,0.3
-22.9849673,-43.3587183,0.3
-23.0033062,-43.3219443,0.3
-22.9860249,-43.2276253,0.3
-22.9850949,-43.22649879999999,0.3
-14.8580335,-40.8344683,0.3
-19.9384325,-43.9408777,0.3
-19.9330805,-43.9357278,0.3
-19.9282617,-43.9511559,0.3
-19.4684032,-44.2492621,0.3
-19.9316915,-43.9361054,0.3
-19.9264586,-43.9296051,0.3
-19.9152203,-44.0805427,0.3
-19.9377761,-43.9437477,0.3
-19.8884087,-43.9969018,0.3
-9.3960186,-40.4969815,0.3
-9.4176203,-40.5023004,0.3
-9.402630499999999,-40.49998799999999,0.3
-19.925539,-43.9192712,0.3
-19.9381976,-43.9330955,0.3
-19.9308546,-43.9323588,0.3
-19.9542741,-43.9600593,0.3
-19.8465441,-43.9858622,0.3
-19.934397,-43.9319219,0.3
-19.9256365,-43.9394875,0.3
-7.200419199999999,-39.3200886,0.3
-7.2465752,-39.3137731,0.3
-7.239202700000001,-39.4220584,0.3
-7.2671154,-39.3220936,0.3
-7.252746699999999,-39.31762,0.3
-10.1845655,-48.3330539,0.3
-29.683208,-51.1271059,0.3
-30.0290172,-51.2335944,0.3
-30.0500824,-51.2277985,0.3
-30.03475,-51.18601,0.3
-30.0279068,-51.1679962,0.3
-29.16813299999999,-51.1839897,0.3
-21.7601558,-41.3317355,0.3
-22.8202362,-43.0396019,0.3
-22.9037203,-43.110723,0.3
-22.9033863,-43.1168814,0.3
-27.5959682,-48.5520284,0.3
-20.3398345,-40.2839686,0.3
-20.3021739,-40.292247,0.3
-12.9912322,-38.5247946,0.3
-12.9989715,-38.5224458,0.3
-13.0079754,-38.5157147,0.3
-13.0094595,-38.4658398,0.3
-12.9789936,-38.4623716,0.3
-12.882086,-38.3037056,0.3
-10.9350304,-37.052305,0.3
-9.6601985,-35.6980463,0.3
-8.037428499999999,-34.8752719,0.3
-8.125032299999999,-34.8993468,0.3
-5.793494099999999,-35.1983662,0.3
-3.7396344,-38.4881501,0.3
-3.7396344,-38.4881501,0.3
-5.0701712,-42.79128679999999,0.3
-2.4873688,-44.24483,0.3
-1.4487826,-48.486965,0.3
-15.7893902,-47.8898912,0.3
-18.9208407,-48.2776414,0.3
-21.7626953,-43.349568,0.3
-19.926536,-43.9363434,0.3
-22.2247885,-49.93240489999999,0.3
-22.3361411,-49.06841319999999,0.3
-22.7144748,-47.63769689999999,0.3
-22.7247277,-47.6495924,0.3
-22.5619336,-47.4022911,0.3
-22.7395516,-47.3320898,0.3
-23.3135702,-51.165851,0.3
-20.4600017,-54.6154717,0.3
-22.1192485,-51.3913479,0.3
-20.8159444,-49.3925695,0.3
-20.8157853,-49.3797007,0.3
-16.6771642,-49.2677763,0.3
-15.8098606,-47.9023968,0.3
-15.7972332,-47.8940017,0.3
-19.9339586,-43.9460877,0.3
-19.935376,-43.942023,0.3
-19.9366749,-43.9348488,0.3
-15.5893814,-56.1086243,0.3
-21.1884474,-47.8071304,0.3
-23.084424,-47.20171089999999,0.3
-3.1126109,-60.02341989999999,0.3
-22.5101339,-43.1838346,0.3
-16.3254828,-48.9563575,0.3
-22.8935293,-47.0648466,0.3
-22.9038526,-47.06060180000001,0.3
-22.8841423,-47.05347450000001,0.3
-22.9749546,-46.9993238,0.3
-22.8998763,-47.0545249,0.3
-25.4376935,-49.2813384,0.3
-25.4318312,-49.26985149999999,0.3
-25.1154118,-50.171383,0.3
-26.9230744,-49.0638004,0.3
-23.3123212,-51.165851,0.3
-27.0968103,-52.61681429999999,0.3
-24.9547022,-53.4520847,0.3
-27.5954565,-48.5488179,0.3
-23.50081,-47.4576544,0.3
-22.337943,-49.0673571,0.3
-22.2182105,-49.9482915,0.3
-23.5580091,-46.6598234,0.3
-28.6814533,-49.3648818,0.3
-23.6429564,-46.69961869999999,0.3
-29.2236948,-51.3453279,0.3
-29.6816377,-51.12709539999999,0.3
-30.0283306,-51.2042487,0.3
-23.4987434,-46.6246819,0.3
-23.5998828,-46.71526189999999,0.3
-23.6137258,-46.6377923,0.3
-23.5710639,-46.6435539,0.3
-23.5473073,-46.5730526,0.3
-23.5712396,-46.6902048,0.3
-23.7024265,-46.5519098,0.3
-23.49633,-46.8481807,0.3
-23.5575116,-46.6005891,0.3
-23.580244,-46.6857751,0.3
-23.5228528,-46.70350310000001,0.3
-23.544181,-46.666193,0.3
-23.5855365,-46.67712090000001,0.3
-23.186286,-46.8848396,0.3
-23.9369279,-46.326921,0.3
-23.6145219,-46.57259089999999,0.3
-22.9059884,-47.0595846,0.3
-23.6041371,-46.663141,0.3
-23.5447164,-46.6576573,0.3
-22.8936377,-47.0565252,0.3
-23.578571,-46.6937365,0.3
-23.5240059,-46.194993,0.3
-23.661393,-46.524931,0.3
-23.4669375,-46.5303193,0.3
-21.2058881,-50.4376391,0.3
-20.8136994,-49.3835228,0.3
-23.0260414,-45.5810468,0.3
-25.4726045,-49.29559339999999,0.3
-23.5262675,-46.6889797,0.3
-23.5898704,-46.6802449,0.3
-22.9994579,-43.3482064,0.3
-19.9272283,-43.9364137,0.3
-22.948682,-43.1826996,0.3
-22.9842632,-43.2022804,0.3
-22.901218,-43.17701900000001,0.3
-22.9061237,-43.11220540000001,0.3
-21.1742323,-47.8090256,0.3
-21.1760164,-47.811741,0.3
-18.9171096,-48.276647,0.3
-16.6837192,-49.2662955,0.3
-12.971189,-38.5133585,0.3
-12.9790846,-38.454463,0.3
-16.6958798,-49.2724225,0.3
-20.4598567,-54.6151075,0.3
-3.1358502,-60.02138549999999,0.3
-1.4527119,-48.48118110000001,0.3
-3.735930599999999,-38.500221,0.3
-7.1192369,-34.8462351,0.3
-5.8081331,-35.2094291,0.3
-8.0622794,-34.8968555,0.3
-8.1171242,-34.8954872,0.3
-9.6639105,-35.73627949999999,0.3
-23.6332819,-46.73113559999999,0.3
-23.5973864,-46.6865837,0.3
-5.809839999999999,-35.2092451,0.3
-23.6047547,-46.66290670000001,0.3
-30.0279409,-51.1691189,0.3
-23.5530855,-46.5661898,0.3
-21.1873752,-47.8085887,0.3
-20.461262,-54.6152789,0.3
-23.5496276,-46.6594072,0.3
-22.725104,-47.64962999999999,0.3
-23.5658293,-46.6681634,0.3
-22.9092795,-43.1743602,0.3
-23.5925066,-46.6014367,0.3
-23.6617844,-46.5242515,0.3
-23.6111834,-46.6960925,0.3
-22.3373898,-49.0675904,0.3
-21.7450745,-43.3529642,0.3
-23.5532587,-46.7100454,0.3
-29.1676871,-51.182081,0.3
-23.6360311,-46.6946136,0.3
-23.5907135,-46.6809776,0.3
-15.5960849,-56.096798,0.3
-3.7396344,-38.4881501,0.3
-23.5447116,-46.5731382,0.3
-14.8540605,-40.8379872,0.3
-25.452759,-49.2787714,0.3
-23.4980492,-46.8544127,0.3
-30.02983069999999,-51.2010709,0.3
-23.5893542,-46.61043979999999,0.3
-23.9676896,-46.3320231,0.3
-20.8171852,-49.387173,0.3
-23.5784064,-46.68589919999999,0.3
-23.5640715,-46.5971818,0.3
-23.5897696,-46.6696849,0.3
-23.3107084,-51.1658273,0.3
-23.5436328,-46.6659882,0.3
-22.9693884,-43.18527110000001,0.3
-22.8998923,-47.0524863,0.3
-7.1198884,-34.8459232,0.3
-23.9553847,-46.3264593,0.3
-18.916501,-48.2742157,0.3
-23.1863323,-46.8840949,0.3
-22.9123325,-43.2062607,0.3
-3.1065368,-60.0128468,0.3
-19.9398465,-43.9358139,0.3
-23.5472013,-46.6343211,0.3
-25.4383362,-49.28133099999999,0.3
-23.5639436,-46.7531452,0.3
-23.4680873,-46.53014100000001,0.3
-23.5805093,-46.68539490000001,0.3
-23.5837105,-46.6374421,0.3
-24.3317967,-50.6265337,0.3
-21.7596059,-41.333624,0.3
-10.9350732,-37.0521985,0.3
-22.8195421,-47.0723793,0.3
-23.5972674,-46.6424805,0.3
-23.6239074,-46.6836178,0.3
-19.9335266,-43.95090709999999,0.3
-22.9252612,-43.22630170000001,0.3
-30.0288201,-51.22886700000001,0.3
-27.588666,-48.5573413,0.3
-22.4023396,-41.7965992,0.3
-20.3046193,-40.29318620000001,0.3
-22.905623,-43.1083151,0.3
-22.8964349,-47.0672359,0.3
-9.6573549,-35.6988405,0.3
-23.1855187,-45.8863764,0.3
-8.1140905,-34.8981126,0.3
-23.5487644,-46.6336911,0.3
-22.2180672,-49.9484434,0.3
-19.7503378,-47.9332499,0.3
-19.153931,-45.452304,0.3
-26.2997504,-48.84803309999999,0.3
-23.5672775,-46.650124,0.3
-22.9071445,-47.0583975,0.3
-22.9018555,-43.1791042,0.3
-22.9527988,-43.1884987,0.3
-8.0486357,-34.8935303,0.3
-13.0093519,-38.5288696,0.3
-23.5390288,-46.6753221,0.3
-23.5706753,-46.6443046,0.3
-13.0057414,-38.4590575,0.3
-23.5574803,-46.6594035,0.3
-23.570188,-46.6805315,0.3
-23.6140517,-46.5705521,0.3
-19.9462577,-43.9215348,0.3
-23.0009209,-43.3478293,0.3
-16.6822977,-49.2665332,0.3
-22.9786553,-49.8808683,0.3
-23.0887809,-48.9231814,0.3
-22.3328863,-49.0678107,0.3
-22.3382446,-49.0708967,0.3
-22.3402255,-49.0627547,0.3
-22.6620547,-50.4164239,0.3
-22.2965204,-48.5562074,0.3
-22.8891726,-48.463161,0.3
-22.194522,-49.96250509999999,0.3
-22.3391337,-49.0667799,0.3
-22.7227743,-47.6471701,0.3
-22.2201925,-49.9437918,0.3
-22.7187745,-47.6457643,0.3
-23.5322798,-47.4658189,0.3
-22.0240047,-47.8907667,0.3
-25.434749,-49.2787093,0.3
-22.6082545,-48.8047225,0.3
-22.8496079,-47.083491,0.3
-22.8788999,-47.0539908,0.3
-22.8569037,-47.055223,0.3
-22.9050115,-47.0597844,0.3
-22.3563686,-47.38939020000001,0.3
-23.1080375,-47.7130527,0.3
-22.7260366,-47.63842289999999,0.3
-22.8933395,-47.0884522,0.3
-22.9016166,-47.0451747,0.3
-22.3542414,-47.383835,0.3
-22.5689949,-47.4031545,0.3
-22.3851901,-46.9430209,0.3
-23.0847649,-47.1841655,0.3
-22.3559385,-47.3897134,0.3
-22.8474826,-47.085793,0.3
-23.2199618,-45.91059689999999,0.3
-23.1999071,-45.8834485,0.3
-23.2237847,-45.8890144,0.3
-23.2246649,-45.910188,0.3
-23.2138469,-45.9093664,0.3
-23.2656619,-45.9383422,0.3
-23.2157293,-45.9095397,0.3
-23.5235148,-46.1963753,0.3
-23.221346,-45.910705,0.3
-23.9787216,-46.309005,0.3
-23.9809304,-46.2988577,0.3
-23.6209359,-46.5280537,0.3
-23.562184,-46.6550358,0.3
-23.5472722,-46.5569987,0.3
-23.5667203,-46.6524286,0.3
-23.5692422,-46.6486111,0.3
-23.3301665,-51.178355,0.3
-23.3171341,-51.1798297,0.3
